stop_id,minute_bin,vehicle_count,stop_name,stop_lat,stop_lon
2373,33,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,34,4,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,35,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,36,2,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,37,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,38,2,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,39,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,40,5,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,41,1,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,42,4,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,43,4,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,45,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,46,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,47,2,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,48,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,49,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
